CHNL_CD	CUST_CD	PD_CD	PD_NM	DT	SALES	AMT	DC	UNIT_PRICE	STORE_PRICE
SELL-IN	A	100 	가	20171226	0 	0 			
SELL-IN	A	100 	가	20171227	3,748,992 	4,992 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20171228	9,192,240 	12,240 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20171229	2,045,724 	2,724 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20171230	5,155,612 	6,865 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20171231	0 	0 			
SELL-IN	A	100 	가	20180101	1,982,640 	2,640 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180102	9,636 	12 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180103	3,289,380 	4,380 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180104	1,991,652 	2,652 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180105	8,641,884 	11,508 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180106	1,414,884 	1,884 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180107	0 	0 			
SELL-IN	A	100 	가	20180108	0 	0 			
SELL-IN	A	100 	가	20180109	2,703,600 	3,600 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180110	919,224 	1,224 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180111	3,217,284 	4,284 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180112	1,865,484 	2,484 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180113	7,443,912 	9,912 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180114	0 	0 			
SELL-IN	A	100 	가	20180115	405,540 	540 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180116	3,928,608 	5,232 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180117	2,316,084 	3,084 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180118	4,623,156 	6,156 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180119	3,739,980 	4,980 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180120	5,659,536 	7,536 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180121	0 	0 			
SELL-IN	A	100 	가	20180122	126,168 	168 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180123	477,636 	636 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180124	468,624 	624 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180125	7,119,480 	9,480 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180126	5,839,776 	7,776 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180127	3,559,740 	4,740 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180128	0 	0 			
SELL-IN	A	100 	가	20180129	63,084 	84 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180130	3,271,356 	4,356 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180131	4,750,584 	6,312 	34.0%	753 	1,140 
SELL-IN	A	100 	가	20180201	6,686,904 	8,904 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180202	1,405,872 	1,872 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180203	6,218,280 	8,280 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180204	0 	0 			
SELL-IN	A	100 	가	20180205	0 	0 			
SELL-IN	A	100 	가	20180206	2,733,156 	3,612 	33.6%	757 	1,140 
SELL-IN	A	100 	가	20180207	513,684 	684 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180208	3,785,040 	5,040 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180209	2,694,588 	3,588 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180210	9,102,120 	12,120 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180211	0 	0 			
SELL-IN	A	100 	가	20180212	4,496,988 	5,988 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180213	6,704,928 	8,928 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180214	1,658,208 	2,208 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180215	0 	0 			
SELL-IN	A	100 	가	20180216	0 	0 			
SELL-IN	A	100 	가	20180217	0 	0 			
SELL-IN	A	100 	가	20180218	0 	0 			
SELL-IN	A	100 	가	20180219	5,253,996 	6,996 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180220	775,032 	1,032 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180221	3,541,716 	4,716 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180222	675,900 	900 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180223	4,010,340 	5,340 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180224	9,165,204 	12,204 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180225	0 	0 			
SELL-IN	A	100 	가	20180226	891,564 	1,188 	34.2%	750 	1,140 
SELL-IN	A	100 	가	20180227	3,712,944 	4,944 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180228	4,046,388 	5,388 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180301	2,847,792 	3,792 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180302	1,351,800 	1,800 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180303	5,172,888 	6,888 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180304	0 	0 			
SELL-IN	A	100 	가	20180305	0 	0 			
SELL-IN	A	100 	가	20180306	2,838,780 	3,780 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180307	2,379,168 	3,168 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180308	3,253,332 	4,332 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180309	4,587,108 	6,108 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180310	5,497,320 	7,320 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180311	0 	0 			
SELL-IN	A	100 	가	20180312	540,720 	720 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180313	0 	0 			
SELL-IN	A	100 	가	20180314	630,840 	840 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180315	8,191,908 	10,908 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180316	3,676,896 	4,896 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180317	3,658,872 	4,872 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180318	0 	0 			
SELL-IN	A	100 	가	20180319	720,960 	960 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180320	829,104 	1,104 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180321	3,559,740 	4,740 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180322	3,298,392 	4,392 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180323	1,243,656 	1,656 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180324	11,418,204 	15,204 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180325	0 	0 			
SELL-IN	A	100 	가	20180326	180,240 	240 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180327	8,146,980 	10,260 	30.3%	794 	1,140 
SELL-IN	A	100 	가	20180328	6,173,220 	8,220 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180329	8,588,436 	11,436 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180330	11,760,660 	15,660 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180331	2,640,516 	3,516 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180401	0 	0 			
SELL-IN	A	100 	가	20180402	0 	0 			
SELL-IN	A	100 	가	20180403	1,968,552 	2,664 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180404	578,160 	720 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180405	0 	0 			
SELL-IN	A	100 	가	20180406	1,463,220 	1,980 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180407	656,232 	888 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180408	0 	0 			
SELL-IN	A	100 	가	20180409	0 	0 			
SELL-IN	A	100 	가	20180410	0 	0 			
SELL-IN	A	100 	가	20180411	2,163,792 	2,928 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180412	1,853,412 	2,508 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180413	3,307,764 	4,476 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180414	5,118,384 	6,912 	35.0%	741 	1,140 
SELL-IN	A	100 	가	20180415	0 	0 			
SELL-IN	A	100 	가	20180416	0 	0 			
SELL-IN	A	100 	가	20180417	1,596,240 	2,160 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180418	762,648 	1,032 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180419	5,187,780 	7,020 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180420	9,160,644 	12,396 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180421	1,667,184 	2,256 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180422	0 	0 			
SELL-IN	A	100 	가	20180423	0 	0 			
SELL-IN	A	100 	가	20180424	41,971,884 	56,676 	35.0%	741 	1,140 
SELL-IN	A	100 	가	20180425	385,440 	480 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180426	0 	0 			
SELL-IN	A	100 	가	20180427	310,380 	420 	35.2%	739 	1,140 
SELL-IN	A	100 	가	20180428	-1,081,440 	-1,440 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180429	0 	0 			
SELL-IN	A	100 	가	20180430	2,543,160 	5,880 	62.1%	433 	1,140 
SELL-IN	A	100 	가	20180501	15,275,340 	20,340 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180502	0 	0 			
SELL-IN	A	100 	가	20180503	1,243,656 	1,656 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180504	15,725,940 	20,940 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180505	5,992,980 	7,980 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180506	0 	0 			
SELL-IN	A	100 	가	20180507	3,064,080 	4,080 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180508	3,694,920 	4,920 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180509	5,396,952 	7,032 	32.7%	767 	1,140 
SELL-IN	A	100 	가	20180510	6,488,640 	8,640 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180511	1,550,064 	2,064 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180512	7,642,176 	10,176 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180513	0 	0 			
SELL-IN	A	100 	가	20180514	0 	0 			
SELL-IN	A	100 	가	20180515	5,181,900 	6,900 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180516	1,396,860 	1,860 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180517	5,362,140 	7,140 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180518	2,874,828 	3,828 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180519	13,193,568 	17,568 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180520	0 	0 			
SELL-IN	A	100 	가	20180521	5,461,272 	7,272 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180522	0 	0 			
SELL-IN	A	100 	가	20180523	40,842,348 	54,492 	34.3%	750 	1,140 
SELL-IN	A	100 	가	20180524	0 	0 			
SELL-IN	A	100 	가	20180525	1,811,412 	2,412 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180526	135,180 	180 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180527	0 	0 			
SELL-IN	A	100 	가	20180528	801,444 	1,068 	34.2%	750 	1,140 
SELL-IN	A	100 	가	20180529	0 	0 			
SELL-IN	A	100 	가	20180530	829,104 	1,104 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180531	12,821,428 	8,940 	-25.8%	1,434 	1,140 
SELL-IN	A	100 	가	20180601	-9,410,592 	-5,856 	-41.0%	1,607 	1,140 
SELL-IN	A	100 	가	20180602	0 	0 			
SELL-IN	A	100 	가	20180603	0 	0 			
SELL-IN	A	100 	가	20180604	315,420 	420 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180605	225,300 	300 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180606	675,900 	900 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180607	-682,752 	-768 	22.0%	889 	1,140 
SELL-IN	A	100 	가	20180608	0 	0 			
SELL-IN	A	100 	가	20180609	1,225,632 	1,632 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180610	0 	0 			
SELL-IN	A	100 	가	20180611	36,048 	48 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180612	0 	0 			
SELL-IN	A	100 	가	20180613	1,468,956 	1,956 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180614	180,240 	240 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180615	207,276 	276 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180616	892,188 	1,188 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180617	0 	0 			
SELL-IN	A	100 	가	20180618	1,526,724 	1,980 	32.4%	771 	1,140 
SELL-IN	A	100 	가	20180619	3,394,068 	4,428 	32.8%	767 	1,140 
SELL-IN	A	100 	가	20180620	5,803,728 	7,728 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180621	1,874,496 	2,496 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180622	2,514,348 	3,348 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180623	3,622,824 	4,824 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180624	0 	0 			
SELL-IN	A	100 	가	20180625	135,180 	180 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180626	9,888,885 	13,356 	35.1%	740 	1,140 
SELL-IN	A	100 	가	20180627	11,168,394 	15,144 	35.3%	737 	1,140 
SELL-IN	A	100 	가	20180628	24,224,256 	32,256 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180629	12,148,176 	16,176 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180630	17,091,464 	27,984 	46.4%	611 	1,140 
SELL-IN	A	100 	가	20180701	0 	0 			
SELL-IN	A	100 	가	20180702	0 	0 			
SELL-IN	A	100 	가	20180703	0 	0 			
SELL-IN	A	100 	가	20180704	192,720 	240 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180705	0 	0 			
SELL-IN	A	100 	가	20180706	144,540 	180 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180707	0 	0 			
SELL-IN	A	100 	가	20180708	0 	0 			
SELL-IN	A	100 	가	20180709	144,540 	180 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180710	0 	0 			
SELL-IN	A	100 	가	20180711	0 	0 			
SELL-IN	A	100 	가	20180712	0 	0 			
SELL-IN	A	100 	가	20180713	0 	0 			
SELL-IN	A	100 	가	20180714	0 	0 			
SELL-IN	A	100 	가	20180715	0 	0 			
SELL-IN	A	100 	가	20180716	0 	0 			
SELL-IN	A	100 	가	20180717	0 	0 			
SELL-IN	A	100 	가	20180718	0 	0 			
SELL-IN	A	100 	가	20180719	0 	0 			
SELL-IN	A	100 	가	20180720	1,088,868 	1,356 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180721	1,792,296 	2,232 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180722	0 	0 			
SELL-IN	A	100 	가	20180723	0 	0 			
SELL-IN	A	100 	가	20180724	211,992 	264 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180725	192,720 	240 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180726	6,352,968 	7,896 	29.4%	805 	1,140 
SELL-IN	A	100 	가	20180727	9,944,352 	12,384 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180728	10,378,848 	13,380 	32.0%	776 	1,140 
SELL-IN	A	100 	가	20180729	0 	0 			
SELL-IN	A	100 	가	20180730	1,690,680 	2,232 	33.6%	757 	1,140 
SELL-IN	A	100 	가	20180731	-4,895,240 	-6,792 	36.8%	721 	1,140 
SELL-IN	A	100 	가	20180801	0 	0 			
SELL-IN	A	100 	가	20180802	0 	0 			
SELL-IN	A	100 	가	20180803	0 	0 			
SELL-IN	A	100 	가	20180804	0 	0 			
SELL-IN	A	100 	가	20180805	0 	0 			
SELL-IN	A	100 	가	20180806	225,300 	300 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180807	0 	0 			
SELL-IN	A	100 	가	20180808	369,492 	492 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180809	18,024 	24 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180810	153,204 	204 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180811	207,276 	276 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180812	0 	0 			
SELL-IN	A	100 	가	20180813	486,648 	648 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180814	1,802,400 	2,400 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180815	2,072,760 	2,760 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180816	1,378,836 	1,836 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180817	216,288 	288 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180818	6,506,664 	8,664 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180819	0 	0 			
SELL-IN	A	100 	가	20180820	0 	0 			
SELL-IN	A	100 	가	20180821	2,090,784 	2,784 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180822	2,198,928 	2,928 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180823	2,721,624 	3,624 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180824	2,027,700 	2,700 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180825	1,640,184 	2,184 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180826	0 	0 			
SELL-IN	A	100 	가	20180827	162,216 	216 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180828	13,644,168 	18,168 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180829	3,682,020 	4,956 	34.8%	743 	1,140 
SELL-IN	A	100 	가	20180830	1,234,644 	1,644 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180831	29,505,288 	46,608 	44.5%	633 	1,140 
SELL-IN	A	100 	가	20180901	0 	0 			
SELL-IN	A	100 	가	20180902	0 	0 			
SELL-IN	A	100 	가	20180903	0 	0 			
SELL-IN	A	100 	가	20180904	-260,172 	-324 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180905	0 	0 			
SELL-IN	A	100 	가	20180906	901,200 	1,200 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180907	192,720 	240 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180908	0 	0 			
SELL-IN	A	100 	가	20180909	0 	0 			
SELL-IN	A	100 	가	20180910	279,444 	348 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180911	901,200 	1,200 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180912	3,334,440 	4,440 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180913	0 	0 			
SELL-IN	A	100 	가	20180914	289,080 	360 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20180915	3,658,872 	4,872 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180916	0 	0 			
SELL-IN	A	100 	가	20180917	0 	0 			
SELL-IN	A	100 	가	20180918	0 	0 			
SELL-IN	A	100 	가	20180919	5,497,320 	7,320 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180920	5,596,452 	7,452 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180921	811,080 	1,080 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180922	2,496,324 	3,324 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180923	0 	0 			
SELL-IN	A	100 	가	20180924	0 	0 			
SELL-IN	A	100 	가	20180925	0 	0 			
SELL-IN	A	100 	가	20180926	0 	0 			
SELL-IN	A	100 	가	20180927	18,276,396 	24,576 	34.8%	744 	1,140 
SELL-IN	A	100 	가	20180928	21,583,740 	28,740 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20180929	20,004,504 	26,988 	35.0%	741 	1,140 
SELL-IN	A	100 	가	20180930	0 	0 			
SELL-IN	A	100 	가	20181001	19,272 	24 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181002	0 	0 			
SELL-IN	A	100 	가	20181003	587,796 	732 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181004	28,908 	36 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181005	0 	0 			
SELL-IN	A	100 	가	20181006	0 	0 			
SELL-IN	A	100 	가	20181007	0 	0 			
SELL-IN	A	100 	가	20181008	57,816 	72 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181009	0 	0 			
SELL-IN	A	100 	가	20181010	288,384 	384 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181011	0 	0 			
SELL-IN	A	100 	가	20181012	125,268 	156 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181013	720,960 	960 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181014	0 	0 			
SELL-IN	A	100 	가	20181015	0 	0 			
SELL-IN	A	100 	가	20181016	0 	0 			
SELL-IN	A	100 	가	20181017	520,344 	648 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181018	901,200 	1,200 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181019	1,171,560 	1,560 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181020	1,739,316 	2,316 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181021	0 	0 			
SELL-IN	A	100 	가	20181022	211,992 	264 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20181023	2,604,468 	3,468 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181024	811,080 	1,080 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181025	3,496,656 	4,656 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181026	8,489,304 	11,304 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181027	540,720 	720 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181028	0 	0 			
SELL-IN	A	100 	가	20181029	32,674,701 	45,348 	36.8%	721 	1,140 
SELL-IN	A	100 	가	20181030	0 	0 			
SELL-IN	A	100 	가	20181031	0 	3,240 		0 	
SELL-IN	A	100 	가	20181101	0 	0 			
SELL-IN	A	100 	가	20181102	0 	0 			
SELL-IN	A	100 	가	20181103	0 	0 			
SELL-IN	A	100 	가	20181104	0 	0 			
SELL-IN	A	100 	가	20181105	0 	0 			
SELL-IN	A	100 	가	20181106	0 	0 			
SELL-IN	A	100 	가	20181107	0 	0 			
SELL-IN	A	100 	가	20181108	2,703,600 	3,600 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181109	0 	0 			
SELL-IN	A	100 	가	20181110	1,081,440 	1,440 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181111	0 	0 			
SELL-IN	A	100 	가	20181112	0 	0 			
SELL-IN	A	100 	가	20181113	2,162,880 	2,880 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181114	162,216 	216 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181115	3,091,116 	4,116 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181116	829,104 	1,104 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181117	5,470,284 	7,284 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181118	0 	0 			
SELL-IN	A	100 	가	20181119	1,099,464 	1,464 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181120	0 	0 			
SELL-IN	A	100 	가	20181121	3,262,344 	4,344 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181122	9,944,742 	14,772 	40.9%	673 	1,140 
SELL-IN	A	100 	가	20181123	9,261,332 	14,112 	42.4%	656 	1,140 
SELL-IN	A	100 	가	20181124	405,540 	648 	45.1%	626 	1,140 
SELL-IN	A	100 	가	20181125	0 	0 			
SELL-IN	A	100 	가	20181126	198,264 	264 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181127	0 	0 			
SELL-IN	A	100 	가	20181128	13,790,217 	19,236 	37.1%	717 	1,140 
SELL-IN	A	100 	가	20181129	27,036 	36 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181130	27,910,695 	38,469 	36.4%	726 	1,140 
SELL-IN	A	100 	가	20181201	0 	0 			
SELL-IN	A	100 	가	20181202	0 	0 			
SELL-IN	A	100 	가	20181203	0 	0 			
SELL-IN	A	100 	가	20181204	0 	0 			
SELL-IN	A	100 	가	20181205	0 	0 			
SELL-IN	A	100 	가	20181206	0 	0 			
SELL-IN	A	100 	가	20181207	0 	0 			
SELL-IN	A	100 	가	20181208	117,156 	156 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181209	0 	0 			
SELL-IN	A	100 	가	20181210	0 	0 			
SELL-IN	A	100 	가	20181211	450,600 	600 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181212	99,132 	132 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181213	0 	0 			
SELL-IN	A	100 	가	20181214	189,252 	252 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181215	4,037,376 	5,376 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181216	0 	0 			
SELL-IN	A	100 	가	20181217	126,168 	168 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181218	4,433,904 	5,904 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181219	45,060 	60 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181220	5,677,560 	7,560 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181221	4,199,592 	5,592 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181222	1,820,424 	2,424 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181223	0 	0 			
SELL-IN	A	100 	가	20181224	3,136,176 	4,176 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181225	1,324,764 	1,764 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181226	495,660 	660 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181227	2,991,984 	3,984 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181228	32,579,778 	45,696 	37.5%	713 	1,140 
SELL-IN	A	100 	가	20181229	7,209,600 	9,600 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20181230	0 	0 			
SELL-IN	A	100 	가	20181231	5,199,924 	6,924 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190101	1,216,620 	1,620 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190102		0 			
SELL-IN	A	100 	가	20190103		0 			
SELL-IN	A	100 	가	20190104		0 			
SELL-IN	A	100 	가	20190105		0 			
SELL-IN	A	100 	가	20190106		0 			
SELL-IN	A	100 	가	20190107		0 			
SELL-IN	A	100 	가	20190108		0 			
SELL-IN	A	100 	가	20190109	211,992 	264 	29.6%	803 	1,140 
SELL-IN	A	100 	가	20190110		0 			
SELL-IN	A	100 	가	20190111	1,351,800 	1,800 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190112	982,308 	1,308 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190113		0 			
SELL-IN	A	100 	가	20190114	720,960 	960 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190115	540,720 	720 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190116		0 			
SELL-IN	A	100 	가	20190117	4,632,168 	6,168 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190118	2,721,624 	3,624 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190119	2,334,108 	3,108 	34.1%	751 	1,140 
SELL-IN	A	100 	가	20190120		0 			
